package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_2,,mixed_numeric_text,35,Ramp meters | installed (Nos.) | 4 | 8 | 47,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_3,,mixed_numeric_text,51,Ramp meters | predicted (Nos.) | 6.51714828898586 | 7.89234567034793 | 11.5554289724528,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_4,,empty,0,,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_5,,mixed_numeric_text,17,510 | -4.84024230816758 | -4.13915857801189 | -2.28757945237618 | -2.01490302054226,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_6,,mixed_numeric_text,17,y at k= | 520 | -4.85981240436167 | -4.15888308335967 | -2.30894778678187,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_7,,numeric,16,530 | -4.87900685161782 | -4.1782260462028 | -2.32986905194251 | -2.058388132482,-4.87900685162,530,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_8,,numeric,16,540 | -4.89783979995091 | -4.19720194766181 | -2.35036157233263 | -2.07944154167984,-4.89783979995,540,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_9,,mixed_numeric_text,17,K= | 550 | -4.91632461462501 | -4.21582445975981 | -2.37044256838968,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_10,,numeric,16,560 | -4.93447393313069 | -4.23410650459726 | -2.39012824346071 | -2.12026353620009,-4.93447393313,560,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_11,,numeric,16,570 | -4.95229971708329 | -4.25206030821386 | -2.40943386235486 | -2.14006616349627,-4.95229971708,570,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_12,,numeric,16,580 | -4.969813299576 | -4.26969744969996 | -2.42837382245579 | -2.15948424935337,-4.96981329958,580,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_13,,numeric,16,590 | -4.98702542845712 | -4.2870289060516 | -2.44696171822388 | -2.17853244432407,-4.98702542846,590,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_14,,numeric,16,600 | -5.00394630594546 | -4.30406509320417 | -2.46521039981228 | -2.19722457733622,-5.00394630595,600,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_15,,numeric,16,610 | -5.02058562494942 | -4.32081590362899 | -2.48313202642963 | -2.21557371600442,-5.02058562495,610,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/Ramp Meters_Graph.xlsx,Data,column_16,,numeric,16,620 | -5.03695260241363 | -4.33729074083249 | -2.50073811500468 | -2.23359222150709,-5.03695260241,620,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 58 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_accessibility.xlsx,TH169_accessibility,ACCESSIBILITY RESULTS: DAILY AND OVERALL,,mixed_numeric_text,37,"Units: units for accessibility depend on the travel time decay function. | The reader can identify the accessibility units for each decay function accordingly. | In fact, these units are almost meaningless in comparison studies. | Daily Results | days",,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 40 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_accessibility.xlsx,TH169_accessibility,column_2,,mixed_numeric_text,33,We select three differenct decay functions | access1-on | 2688.64437429 | 2357.36113801 | 2335.27583028,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 40 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_accessibility.xlsx,TH169_accessibility,column_3,,mixed_numeric_text,32,access1-off | 1412.03355811 | 1141.00758262 | 1112.1099151 | 943.924628351,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 40 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_accessibility.xlsx,TH169_accessibility,column_4,,mixed_numeric_text,33,function1: f(1/tt^2)); function2: f(exp(-0.00189*tt)); function3: f(exp(-0.08*tt) | access2-on | 49712.3641219 | 50415.252631 | 50831.5332586,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 40 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_accessibility.xlsx,TH169_accessibility,column_5,,mixed_numeric_text,32,access2-off | 50794.5455589 | 49461.7925963 | 50185.065963 | 50882.0626104,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 40 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_accessibility.xlsx,TH169_accessibility,column_6,,mixed_numeric_text,32,access3-on | 31074.9872991 | 30086.6892327 | 30578.5389737 | 24496.5439317,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 40 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_accessibility.xlsx,TH169_accessibility,column_7,,mixed_numeric_text,30,access3-off | 26196.1735648 | 23021.8347551 | 22409.045534 | 21697.2447193,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 40 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_consumer_surplus.xlsx,TH169_consumer_surplus,CONSUMER SURPLUS RESULTS: DAILY AND OVERALL,,mixed_numeric_text,34,Units Changes in CS: veh*hours | Daily Results | days | day1 | day2,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 35 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_consumer_surplus.xlsx,TH169_consumer_surplus,column_2,,mixed_numeric_text,30,ramp | -195.049602672 | -266.135257603 | -226.082119841 | -249.501708198,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 35 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_consumer_surplus.xlsx,TH169_consumer_surplus,column_3,,mixed_numeric_text,30,freeway | 1592.2274877 | 2421.44072877 | 2807.46531828 | 1515.16763934,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 35 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_consumer_surplus.xlsx,TH169_consumer_surplus,column_4,,mixed_numeric_text,30,system | 1397.17788503 | 2155.30547116 | 2581.38319844 | 1265.66593114,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 35 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_mobility_equity.xlsx,TH169_mobility_equity,"MOBILITY & EQUITY RESULTS: SPATIAL, TEMPORAL AND SPATRIAL_TEMPORAL",,mixed_numeric_text,102,Units travel time per km: sec/km | delay per km: sec/km | speed: km/hour | OD distance: km | Spatial Results,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 105 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_mobility_equity.xlsx,TH169_mobility_equity,column_2,,mixed_numeric_text,97,tt_on | 41.1120385181 | 42.9687132289 | 43.3194275409 | 43.9647747576,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 105 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_mobility_equity.xlsx,TH169_mobility_equity,column_3,,mixed_numeric_text,97,tt_off | 48.7459048933 | 49.7972840009 | 50.4704388933 | 51.0757693829,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 105 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_mobility_equity.xlsx,TH169_mobility_equity,column_4,,mixed_numeric_text,97,tt_gini_on | 0.0390436982875 | 0.0598554358099 | 0.0715194870679 | 0.0799832382224,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 105 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_mobility_equity.xlsx,TH169_mobility_equity,column_5,,mixed_numeric_text,97,tt_gini_off | 0.0709744468805 | 0.076676796736 | 0.0794151665215 | 0.0822878471538,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 105 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_mobility_equity.xlsx,TH169_mobility_equity,column_6,,mixed_numeric_text,97,delay_on | 3.85625649211 | 5.64114634493 | 6.00871477996 | 6.67845728848,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 105 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_mobility_equity.xlsx,TH169_mobility_equity,column_7,,mixed_numeric_text,97,delay_off | 11.2460497158 | 12.297696849 | 12.9707135099 | 13.5757693829,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 105 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_mobility_equity.xlsx,TH169_mobility_equity,column_8,,mixed_numeric_text,97,delay_gini_on | 0.379309746826 | 0.428884990568 | 0.489300288182 | 0.497554069374,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 105 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_mobility_equity.xlsx,TH169_mobility_equity,column_9,,mixed_numeric_text,97,delay_gini_off | 0.318911609835 | 0.31844899488 | 0.317284293403 | 0.322065530547,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 105 non-empty rows from worksheet.
paper-2006-05,Ramp Meters On Trial: Evidence From The Twin Cities Metering Holiday,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2006-05-ramp-meters-on-trial-evidence-from-the-twin-cities-metering-holiday,data/analysis_spreadsheets/modernized_xlsx/TH169_mobility_equity.xlsx,TH169_mobility_equity,column_10,,mixed_numeric_text,97,speed_on | 88.3412301192 | 85.3460127327 | 85.3743148822 | 84.8423074989,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 105 non-empty rows from worksheet.
